Bin1: centrality∈[0,10％]
Bin2: centrality∈[10％,20％]
Bin3: centrality∈[20％,30％]
Bin4: centrality∈[30％,100％]
Bin5: centrality∈[0,100％]
Bin2: ΔM=-0.18458227GeV	Δσ=0.06314325GeV
Bin3: ΔM=-0.20540738GeV	Δσ=0.09512883GeV
Bin4: ΔM=-0.22116392GeV	Δσ=0.14573679GeV
Bin5: ΔM=-0.16247406GeV	Δσ=0.09846479GeV
x=0.8 tauB=0.4fm/c a=2.
Bin1: ΔM=-0.08456172GeV	Δσ=0.04225840GeV
Bin2: ΔM=-0.14498805GeV	Δσ=0.04266092GeV
Bin3: ΔM=-0.16343100GeV	Δσ=0.06572785GeV
Bin4: ΔM=-0.17894948GeV	Δσ=0.10073167GeV
Bin5: ΔM=-0.12878442GeV	Δσ=0.07189548GeV
x=0.8 tauB=0.4fm/c a=2.5
Bin1: ΔM=-0.07180954GeV	Δσ=0.03645214GeV
Bin2: ΔM=-0.12352053GeV	Δσ=0.04110024GeV
Bin3: ΔM=-0.14038284GeV	Δσ=0.06444643GeV
Bin4: ΔM=-0.15539325GeV	Δσ=0.09937420GeV
Bin5: ΔM=-0.11031659GeV	Δσ=0.06725192GeV
x=0.8 tauB=0.4fm/c a=3.
Bin1: ΔM=-0.06429600GeV	Δσ=0.03319146GeV
Bin2: ΔM=-0.11065126GeV	Δσ=0.04098518GeV
Bin3: ΔM=-0.12644643GeV	Δσ=0.06440197GeV
Bin4: ΔM=-0.14048838GeV	Δσ=0.10048439GeV
Bin5: ΔM=-0.09914305GeV	Δσ=0.06527851GeV
x=1. tauB=0.08fm/c a=1.
Bin1: ΔM=-0.07362808GeV	Δσ=0.03550465GeV
Bin2: ΔM=-0.12358242GeV	Δσ=0.02493776GeV
Bin3: ΔM=-0.13352156GeV	Δσ=0.03527335GeV
Bin4: ΔM=-0.13815478GeV	Δσ=0.05232525GeV
Bin5: ΔM=-0.10698374GeV	Δσ=0.04655927GeV
x=1. tauB=0.08fm/c a=1.5
Bin1: ΔM=-0.02954325GeV	Δσ=0.01380560GeV
Bin2: ΔM=-0.05068077GeV	Δσ=0.00322036GeV
Bin3: ΔM=-0.05671567GeV	Δσ=0.00503684GeV
Bin4: ΔM=-0.06128324GeV	Δσ=0.00958829GeV
Bin5: ΔM=-0.04472278GeV	Δσ=0.01664138GeV
x=1. tauB=0.08fm/c a=2.
Bin1: ΔM=-0.01733393GeV	Δσ=0.00811975GeV
Bin2: ΔM=-0.03004099GeV	Δσ=0.00247445GeV
Bin3: ΔM=-0.03432799GeV	Δσ=0.00409500GeV
Bin4: ΔM=-0.03824222GeV	Δσ=0.00718198GeV
Bin5: ΔM=-0.02688365GeV	Δσ=0.01059474GeV
x=1. tauB=0.08fm/c a=2.5
Bin1: ΔM=-0.01211751GeV	Δσ=0.00566460GeV
Bin2: ΔM=-0.02090620GeV	Δσ=0.00209812GeV
Bin3: ΔM=-0.02406405GeV	Δσ=0.00357765GeV
Bin4: ΔM=-0.02719573GeV	Δσ=0.00604806GeV
Bin5: ΔM=-0.01886121GeV	Δσ=0.00769486GeV
x=1. tauB=0.08fm/c a=3.
Bin1: ΔM=-0.00956929GeV	Δσ=0.00447328GeV
Bin2: ΔM=-0.01642255GeV	Δσ=0.00193983GeV
Bin3: ΔM=-0.01889997GeV	Δσ=0.00329219GeV
Bin4: ΔM=-0.02150105GeV	Δσ=0.00554581GeV
Bin5: ΔM=-0.01486096GeV	Δσ=0.00623577GeV
x=1. tauB=0.16fm/c a=1.
Bin1: ΔM=-0.11827088GeV	Δσ=0.06844466GeV
Bin2: ΔM=-0.19948766GeV	Δσ=0.10202458GeV
Bin3: ΔM=-0.21636670GeV	Δσ=0.14463208GeV
Bin4: ΔM=-0.22428858GeV	Δσ=0.20076939GeV
Bin5: ΔM=-0.17280794GeV	Δσ=0.13081353GeV
x=1. tauB=0.16fm/c a=1.5
Bin1: ΔM=-0.05667025GeV	Δσ=0.02681505GeV
Bin2: ΔM=-0.09669438GeV	Δσ=0.01410881GeV
Bin3: ΔM=-0.10772822GeV	Δσ=0.02166066GeV
Bin4: ΔM=-0.11600905GeV	Δσ=0.03432681GeV
Bin5: ΔM=-0.08521780GeV	Δσ=0.03529969GeV
x=1. tauB=0.16fm/c a=2.
Bin1: ΔM=-0.03820927GeV	Δσ=0.01819284GeV
Bin2: ΔM=-0.06569679GeV	Δσ=0.01166383GeV
Bin3: ΔM=-0.07456163GeV	Δσ=0.01872360GeV
Bin4: ΔM=-0.08206528GeV	Δσ=0.02952492GeV
Bin5: ΔM=-0.05856155GeV	Δσ=0.02648643GeV
x=1. tauB=0.16fm/c a=2.5
Bin1: ΔM=-0.02931094GeV	Δσ=0.01411249GeV
Bin2: ΔM=-0.05051305GeV	Δσ=0.01095218GeV
Bin3: ΔM=-0.05776245GeV	Δσ=0.01775871GeV
Bin4: ΔM=-0.06447153GeV	Δσ=0.02833521GeV
Bin5: ΔM=-0.04530827GeV	Δσ=0.02247834GeV
x=1. tauB=0.16fm/c a=3.
Bin1: ΔM=-0.02460203GeV	Δσ=0.01194625GeV
Bin2: ΔM=-0.04225533GeV	Δσ=0.01059295GeV
Bin3: ΔM=-0.04842659GeV	Δσ=0.01731281GeV
Bin4: ΔM=-0.05448060GeV	Δσ=0.02763971GeV
Bin5: ΔM=-0.03804912GeV	Δσ=0.02031311GeV
x=1. tauB=0.24fm/c a=1.
Bin1: ΔM=-0.15530690GeV	Δσ=0.11580088GeV
Bin2: ΔM=-0.26330892GeV	Δσ=0.22253230GeV
Bin3: ΔM=-0.28617907GeV	Δσ=0.31287314GeV
Bin4: ΔM=-0.29688726GeV	Δσ=0.42333402GeV
Bin5: ΔM=-0.22800128GeV	Δσ=0.26226805GeV
x=1. tauB=0.24fm/c a=1.5
Bin1: ΔM=-0.08147560GeV	Δσ=0.03981696GeV
Bin2: ΔM=-0.13928428GeV	Δσ=0.03322312GeV
Bin3: ΔM=-0.15532702GeV	Δσ=0.04994951GeV
Bin4: ΔM=-0.16744383GeV	Δσ=0.07711644GeV
Bin5: ΔM=-0.12277085GeV	Δσ=0.06054268GeV
x=1. tauB=0.24fm/c a=2.
Bin1: ΔM=-0.05886838GeV	Δσ=0.02890476GeV
Bin2: ΔM=-0.10107893GeV	Δσ=0.02626413GeV
Bin3: ΔM=-0.11430289GeV	Δσ=0.04103457GeV
Bin4: ΔM=-0.12547945GeV	Δσ=0.06302586GeV
Bin5: ΔM=-0.08993202GeV	Δσ=0.04721794GeV
x=1. tauB=0.24fm/c a=2.5
Bin1: ΔM=-0.04735143GeV	Δσ=0.02367517GeV
Bin2: ΔM=-0.08127829GeV	Δσ=0.02537432GeV
Bin3: ΔM=-0.09278137GeV	Δσ=0.04042193GeV
Bin4: ΔM=-0.10284764GeV	Δσ=0.06318404GeV
Bin5: ΔM=-0.07279939GeV	Δσ=0.04314070GeV
x=1. tauB=0.24fm/c a=3.
Bin1: ΔM=-0.04091594GeV	Δσ=0.02089495GeV
Bin2: ΔM=-0.07027065GeV	Δσ=0.02504750GeV
Bin3: ΔM=-0.08032810GeV	Δσ=0.04023774GeV
Bin4: ΔM=-0.08962463GeV	Δσ=0.06337209GeV
Bin5: ΔM=-0.06307268GeV	Δσ=0.04107101GeV
x=1. tauB=0.32fm/c a=1.
Bin1: ΔM=-0.18772116GeV	Δσ=0.17824602GeV
Bin2: ΔM=-0.31894916GeV	Δσ=0.37589571GeV
Bin3: ΔM=-0.34540678GeV	Δσ=0.52235223GeV
Bin4: ΔM=-0.35703308GeV	Δσ=0.68784376GeV
Bin5: ΔM=-0.27536386GeV	Δσ=0.42472683GeV
x=1. tauB=0.32fm/c a=1.5
Bin1: ΔM=-0.10457893GeV	Δσ=0.05387548GeV
Bin2: ΔM=-0.17950318GeV	Δσ=0.06102164GeV
Bin3: ΔM=-0.20034472GeV	Δσ=0.09131407GeV
Bin4: ΔM=-0.21660805GeV	Δσ=0.13858576GeV
Bin5: ΔM=-0.15821555GeV	Δσ=0.09493704GeV
x=1. tauB=0.32fm/c a=2.
Bin1: ΔM=-0.07902477GeV	Δσ=0.04020052GeV
Bin2: ΔM=-0.13592923GeV	Δσ=0.04493923GeV
Bin3: ΔM=-0.15332166GeV	Δσ=0.06897285GeV
Bin4: ΔM=-0.16800117GeV	Δσ=0.10494334GeV
Bin5: ΔM=-0.12068965GeV	Δσ=0.07211842GeV
x=1. tauB=0.32fm/c a=2.5
Bin1: ΔM=-0.06551379GeV	Δσ=0.03415932GeV
Bin2: ΔM=-0.11252177GeV	Δσ=0.04343735GeV
Bin3: ΔM=-0.12806564GeV	Δσ=0.06839996GeV
Bin4: ΔM=-0.14173445GeV	Δσ=0.10581341GeV
Bin5: ΔM=-0.10059401GeV	Δσ=0.06800559GeV
x=1. tauB=0.32fm/c a=3.
Bin1: ΔM=-0.05779497GeV	Δσ=0.03088443GeV
Bin2: ΔM=-0.09905612GeV	Δσ=0.04340229GeV
Bin3: ΔM=-0.11314137GeV	Δσ=0.06872989GeV
Bin4: ΔM=-0.12562304GeV	Δσ=0.10655961GeV
Bin5: ΔM=-0.08881809GeV	Δσ=0.06606930GeV
x=1. tauB=0.4fm/c a=1.
Bin1: ΔM=-0.21706474GeV	Δσ=0.25354358GeV
Bin2: ΔM=-0.36810532GeV	Δσ=0.55136986GeV
Bin3: ΔM=-0.39667463GeV	Δσ=0.75503398GeV
Bin4: ΔM=-0.40682265GeV	Δσ=0.97080121GeV
Bin5: ΔM=-0.31674565GeV	Δσ=0.60467852GeV
x=1. tauB=0.4fm/c a=1.5
Bin1: ΔM=-0.12657060GeV	Δσ=0.07006306GeV
Bin2: ΔM=-0.21780221GeV	Δσ=0.09806852GeV
Bin3: ΔM=-0.24377716GeV	Δσ=0.14610979GeV
Bin4: ΔM=-0.26443748GeV	Δσ=0.22007611GeV
Bin5: ΔM=-0.19223025GeV	Δσ=0.14005138GeV
x=1. tauB=0.4fm/c a=2.
Bin1: ΔM=-0.09870406GeV	Δσ=0.05212441GeV
Bin2: ΔM=-0.16937961GeV	Δσ=0.06696338GeV
Bin3: ΔM=-0.19108734GeV	Δσ=0.10287220GeV
Bin4: ΔM=-0.20991464GeV	Δσ=0.15527588GeV
Bin5: ΔM=-0.15059232GeV	Δσ=0.10118625GeV
x=1. tauB=0.4fm/c a=2.5
Bin1: ΔM=-0.08368652GeV	Δσ=0.04535143GeV
Bin2: ΔM=-0.14381039GeV	Δσ=0.06419417GeV
Bin3: ΔM=-0.16352039GeV	Δσ=0.09979503GeV
Bin4: ΔM=-0.18062810GeV	Δσ=0.15293257GeV
Bin5: ΔM=-0.12843188GeV	Δσ=0.09554963GeV
x=1. tauB=0.4fm/c a=3.
Bin1: ΔM=-0.07475371GeV	Δσ=0.04174900GeV
Bin2: ΔM=-0.12852831GeV	Δσ=0.06394073GeV
Bin3: ΔM=-0.14654609GeV	Δσ=0.10051346GeV
Bin4: ΔM=-0.16248114GeV	Δσ=0.15535664GeV
Bin5: ΔM=-0.11501454GeV	Δσ=0.09409628GeV
x=1.2 tauB=0.08fm/c a=1.
Bin1: ΔM=-0.08397285GeV	Δσ=0.04146902GeV
Bin2: ΔM=-0.14115112GeV	Δσ=0.03619667GeV
Bin3: ΔM=-0.15274395GeV	Δσ=0.05125272GeV
Bin4: ΔM=-0.15844639GeV	Δσ=0.07426366GeV
Bin5: ΔM=-0.12229418GeV	Δσ=0.05914867GeV
x=1.2 tauB=0.08fm/c a=1.5
Bin1: ΔM=-0.03369991GeV	Δσ=0.01576965GeV
Bin2: ΔM=-0.05772417GeV	Δσ=0.00467676GeV
Bin3: ΔM=-0.06450497GeV	Δσ=0.00729396GeV
Bin4: ΔM=-0.06961722GeV	Δσ=0.01298887GeV
Bin5: ΔM=-0.05091264GeV	Δσ=0.01927504GeV
x=1.2 tauB=0.08fm/c a=2.
Bin1: ΔM=-0.01975804GeV	Δσ=0.00929169GeV
Bin2: ΔM=-0.03419204GeV	Δσ=0.00367370GeV
Bin3: ΔM=-0.03895239GeV	Δσ=0.00594974GeV
Bin4: ΔM=-0.04334453GeV	Δσ=0.01002535GeV
Bin5: ΔM=-0.03055992GeV	Δσ=0.01240472GeV
x=1.2 tauB=0.08fm/c a=2.5
Bin1: ΔM=-0.01376926GeV	Δσ=0.00646960GeV
Bin2: ΔM=-0.02373697GeV	Δσ=0.00310037GeV
Bin3: ΔM=-0.02727499GeV	Δσ=0.00524636GeV
Bin4: ΔM=-0.03079581GeV	Δσ=0.00869513GeV
Bin5: ΔM=-0.02139779GeV	Δσ=0.00915598GeV
x=1.2 tauB=0.08fm/c a=3.
Bin1: ΔM=-0.01085933GeV	Δσ=0.00510743GeV
Bin2: ΔM=-0.01858350GeV	Δσ=0.00281665GeV
Bin3: ΔM=-0.02132212GeV	Δσ=0.00481809GeV
Bin4: ΔM=-0.02421805GeV	Δσ=0.00793268GeV
Bin5: ΔM=-0.01679942GeV	Δσ=0.00747232GeV
x=1.2 tauB=0.16fm/c a=1.
Bin1: ΔM=-0.13519296GeV	Δσ=0.08588929GeV
Bin2: ΔM=-0.22857811GeV	Δσ=0.14540153GeV
Bin3: ΔM=-0.24869163GeV	Δσ=0.20565967GeV
Bin4: ΔM=-0.25987654GeV	Δσ=0.28276273GeV
Bin5: ΔM=-0.19850122GeV	Δσ=0.17897158GeV
x=1.2 tauB=0.16fm/c a=1.5
Bin1: ΔM=-0.06448114GeV	Δσ=0.03087664GeV
Bin2: ΔM=-0.11006532GeV	Δσ=0.02060346GeV
Bin3: ΔM=-0.12274617GeV	Δσ=0.03132948GeV
Bin4: ΔM=-0.13251551GeV	Δσ=0.04867428GeV
Bin5: ΔM=-0.09709196GeV	Δσ=0.04335640GeV
x=1.2 tauB=0.16fm/c a=2.
Bin1: ΔM=-0.04341858GeV	Δσ=0.02101793GeV
Bin2: ΔM=-0.07456344GeV	Δσ=0.01711048GeV
Bin3: ΔM=-0.08445902GeV	Δσ=0.02729451GeV
Bin4: ΔM=-0.09285229GeV	Δσ=0.04240295GeV
Bin5: ΔM=-0.06641041GeV	Δσ=0.03316377GeV
x=1.2 tauB=0.16fm/c a=2.5
Bin1: ΔM=-0.03321515GeV	Δσ=0.01636279GeV
Bin2: ΔM=-0.05706012GeV	Δσ=0.01600233GeV
Bin3: ΔM=-0.06518578GeV	Δσ=0.02590643GeV
Bin4: ΔM=-0.07264121GeV	Δσ=0.04113331GeV
Bin5: ΔM=-0.05118161GeV	Δσ=0.02885621GeV
x=1.2 tauB=0.16fm/c a=3.
Bin1: ΔM=-0.02784079GeV	Δσ=0.01395713GeV
Bin2: ΔM=-0.04775725GeV	Δσ=0.01548266GeV
Bin3: ΔM=-0.05458783GeV	Δσ=0.02501298GeV
Bin4: ΔM=-0.06108638GeV	Δσ=0.04000629GeV
Bin5: ΔM=-0.04290963GeV	Δσ=0.02646579GeV
x=1.2 tauB=0.24fm/c a=1.
Bin1: ΔM=-0.17782783GeV	Δσ=0.15332218GeV
Bin2: ΔM=-0.30271047GeV	Δσ=0.31353174GeV
Bin3: ΔM=-0.33036873GeV	Δσ=0.43733960GeV
Bin4: ΔM=-0.34330892GeV	Δσ=0.58123667GeV
Bin5: ΔM=-0.26238420GeV	Δσ=0.35942591GeV
x=1.2 tauB=0.24fm/c a=1.5
Bin1: ΔM=-0.09273442GeV	Δσ=0.04675777GeV
Bin2: ΔM=-0.15879997GeV	Δσ=0.04789977GeV
Bin3: ΔM=-0.17725638GeV	Δσ=0.07198922GeV
Bin4: ΔM=-0.19190749GeV	Δσ=0.10922916GeV
Bin5: ΔM=-0.14011033GeV	Δσ=0.07812005GeV
x=1.2 tauB=0.24fm/c a=2.
Bin1: ΔM=-0.06671222GeV	Δσ=0.03382185GeV
Bin2: ΔM=-0.11441533GeV	Δσ=0.03822221GeV
Bin3: ΔM=-0.12944930GeV	Δσ=0.05939624GeV
Bin4: ΔM=-0.14210540GeV	Δσ=0.09027328GeV
Bin5: ΔM=-0.10185192GeV	Δσ=0.06152345GeV
x=1.2 tauB=0.24fm/c a=2.5
Bin1: ΔM=-0.05370076GeV	Δσ=0.02810644GeV
Bin2: ΔM=-0.09207892GeV	Δσ=0.03682257GeV
Bin3: ΔM=-0.10488278GeV	Δσ=0.05871686GeV
Bin4: ΔM=-0.11623346GeV	Δσ=0.09088835GeV
Bin5: ΔM=-0.08241222GeV	Δσ=0.05752187GeV
x=1.2 tauB=0.24fm/c a=3.
Bin1: ΔM=-0.04631558GeV	Δσ=0.02500326GeV
Bin2: ΔM=-0.07933663GeV	Δσ=0.03629223GeV
Bin3: ΔM=-0.09054403GeV	Δσ=0.05817507GeV
Bin4: ΔM=-0.10080496GeV	Δσ=0.09123255GeV
Bin5: ΔM=-0.07116977GeV	Δσ=0.05543073GeV
x=1.2 tauB=0.32fm/c a=1.
Bin1: ΔM=-0.21456465GeV	Δσ=0.24099668GeV
Bin2: ΔM=-0.36654848GeV	Δσ=0.52026550GeV
Bin3: ΔM=-0.39847434GeV	Δσ=0.71240913GeV
Bin4: ΔM=-0.40989204GeV	Δσ=0.92098499GeV
Bin5: ΔM=-0.31613211GeV	Δσ=0.57323544GeV
x=1.2 tauB=0.32fm/c a=1.5
Bin1: ΔM=-0.11928094GeV	Δσ=0.06485929GeV
Bin2: ΔM=-0.20545424GeV	Δσ=0.08760694GeV
Bin3: ΔM=-0.23015679GeV	Δσ=0.12969652GeV
Bin4: ΔM=-0.25004115GeV	Δσ=0.19348844GeV
Bin5: ΔM=-0.18142088GeV	Δσ=0.12589641GeV
x=1.2 tauB=0.32fm/c a=2.
Bin1: ΔM=-0.08978635GeV	Δσ=0.04805144GeV
Bin2: ΔM=-0.15410297GeV	Δσ=0.06463288GeV
Bin3: ΔM=-0.17389165GeV	Δσ=0.09890349GeV
Bin4: ΔM=-0.19091615GeV	Δσ=0.14947692GeV
Bin5: ΔM=-0.13699807GeV	Δσ=0.09590265GeV
x=1.2 tauB=0.32fm/c a=2.5
Bin1: ΔM=-0.07423674GeV	Δσ=0.04130774GeV
Bin2: ΔM=-0.12743998GeV	Δσ=0.06315804GeV
Bin3: ΔM=-0.14474642GeV	Δσ=0.09860603GeV
Bin4: ΔM=-0.15997673GeV	Δσ=0.15010906GeV
Bin5: ΔM=-0.11380328GeV	Δσ=0.09177518GeV
x=1.2 tauB=0.32fm/c a=3.
Bin1: ΔM=-0.06530416GeV	Δσ=0.03780277GeV
Bin2: ΔM=-0.11208193GeV	Δσ=0.06256459GeV
Bin3: ΔM=-0.12761857GeV	Δσ=0.09825884GeV
Bin4: ΔM=-0.14150368GeV	Δσ=0.15265535GeV
Bin5: ΔM=-0.10028540GeV	Δσ=0.09028805GeV
x=1.2 tauB=0.4fm/c a=1.
Bin1: ΔM=-0.24847686GeV	Δσ=0.34420571GeV
Bin2: ΔM=-0.42358148GeV	Δσ=0.74898847GeV
Bin3: ΔM=-0.45357448GeV	Δσ=1.00831610GeV
Bin4: ΔM=-0.45752399GeV	Δσ=1.26345930GeV
Bin5: ΔM=-0.36162389GeV	Δσ=0.79993747GeV
x=1.2 tauB=0.4fm/c a=1.5
Bin1: ΔM=-0.14455450GeV	Δσ=0.08659048GeV
Bin2: ΔM=-0.24962798GeV	Δσ=0.13937216GeV
Bin3: ΔM=-0.28063124GeV	Δσ=0.20581355GeV
Bin4: ΔM=-0.30639050GeV	Δσ=0.30270583GeV
Bin5: ΔM=-0.22088279GeV	Δσ=0.18771723GeV
x=1.2 tauB=0.4fm/c a=2.
Bin1: ΔM=-0.11214322GeV	Δσ=0.06334298GeV
Bin2: ΔM=-0.19256970GeV	Δσ=0.09621857GeV
Bin3: ΔM=-0.21752303GeV	Δσ=0.14622376GeV
Bin4: ΔM=-0.23896852GeV	Δσ=0.21766588GeV
Bin5: ΔM=-0.17127690GeV	Δσ=0.13560918GeV
x=1.2 tauB=0.4fm/c a=2.5
Bin1: ΔM=-0.09481033GeV	Δσ=0.05558186GeV
Bin2: ΔM=-0.16260085GeV	Δσ=0.09255317GeV
Bin3: ΔM=-0.18457576GeV	Δσ=0.14294549GeV
Bin4: ΔM=-0.20402834GeV	Δσ=0.21622968GeV
Bin5: ΔM=-0.14520810GeV	Δσ=0.12981092GeV
x=1.2 tauB=0.4fm/c a=3.
Bin1: ΔM=-0.08449685GeV	Δσ=0.05174171GeV
Bin2: ΔM=-0.14506908GeV	Δσ=0.09241682GeV
Bin3: ΔM=-0.16518796GeV	Δσ=0.14366616GeV
Bin4: ΔM=-0.18275474GeV	Δσ=0.21921309GeV
Bin5: ΔM=-0.12972107GeV	Δσ=0.12866068GeV
